	word	emotion	association
1167	in a huff	anger	1
1168	in a stew	anger	1
1169	in control	fear	1
1170	in fear	fear	1
1171	in pain	sadness	1
1172	in the dumps	sadness	1
1173	in the zone	joy	1
1174	incensed	anger	1
1175	included	joy	1
1176	indecisive	surprise	1
1177	independent	joy	1
1178	indignant	anger	1
1179	infatuated	fear	1
1180	inflamed	anger	1
1181	injured	sadness	1
1182	inquisitive	surprise	1
1183	insignificant	sadness	1
1184	intent	surprise	1
1185	interested	surprise	1
1186	interrogated	joy	1
1187	intrigued	surprise	1
1188	irate	anger	1
1189	irresolute	fear	1
1190	irresponsible	sadness	1
1191	irritated	anger	1
1192	isolated	sadness	1
1193	jaunty	joy	1
1194	jocular	joy	1
1195	jolly	joy	1
1196	jovial	joy	1
1197	joyful	joy	1
1198	joyless	sadness	1
1199	joyous	joy	1
1200	jubilant	joy	1
1201	keen	surprise	1
1202	labeled	joy	1
1203	lackadaisical	sadness	1
1204	lazy	sadness	1
1205	left out	sadness	1
1206	let down	sadness	1
1207	lethargic	sadness	1
1208	lied to	anger	1
1209	lighthearted	joy	1
1210	liked	joy	1
1211	lively	joy	1
1212	livid	anger	1
1213	lonely	sadness	1
1214	lonesome	sadness	1
1215	lost	sadness	1
1216	lucky	joy	1
1217	lugubrious	sadness	1
1218	macho	joy	1
1219	mad	anger	1
1220	melancholy	sadness	1
1221	menaced	fear	1
1222	merry	joy	1
1223	mirthful	joy	1
1224	misgiving	fear	1
1225	misunderstood	sadness	1
1226	moody	sadness	1
1227	moping	sadness	1
1228	motivated	surprise	1
1229	mournful	sadness	1
1230	needed	surprise	1
1231	needy	joy	1
1232	nervous	fear	1
1233	obligated	sadness	1
1234	obsessed	fear	1
1235	offended	anger	1
1236	oppressed	sadness	1
1237	optionless	joy	1
1238	ordinary	fear	1
1239	organized	fear	1
1240	out of control	sadness	1
1241	out of sorts	sadness	1
1242	outmaneuvered	joy	1
1243	outraged	anger	1
1244	overjoyed	joy	1
1245	overlooked	sadness	1
1246	overwhelmed	sadness	1
1247	panicked	fear	1
1248	passionate	fear	1
1249	passive	sadness	1
1250	pathetic	sadness	1
1251	pensive	surprise	1
1252	perplexed	surprise	1
1253	phobic	fear	1
1254	playful	joy	1
1255	pleased	joy	1
1256	pressured	sadness	1
1257	privileged	joy	1
1258	proud	joy	1
1259	provoked	anger	1
1260	punished	sadness	1
1261	put upon	sadness	1
1262	quaking	fear	1
1263	quiescent	sadness	1
1264	rageful	anger	1
1265	rapturous	joy	1
1266	rated	joy	1
1267	reassured	fear	1
1268	reckless	sadness	1
1269	redeemed	joy	1
1270	regretful	sadness	1
1271	released	joy	1
1272	remorse	sadness	1
1273	replaced	sadness	1
1274	repulsed	sadness	1
1275	resentful	anger	1
1276	resolute	fear	1
1277	respected	joy	1
1278	responsible	fear	1
1279	restful	fear	1
1280	revered	joy	1
1281	rueful	sadness	1
1282	sad	sadness	1
1283	satisfied	joy	1
1284	saucy	joy	1
1285	scared	fear	1
1286	secure	fear	1
1287	self-reliant	fear	1
1288	serene	joy	1
1289	shaky	fear	1
1290	shamed	sadness	1
1291	shocked	surprise	1
1292	significant	joy	1
1293	singled out	joy	1
1294	skeptical	surprise	1
1295	snoopy	surprise	1
1296	somber	sadness	1
1297	sparkling	joy	1
1298	spiritless	sadness	1
1299	sprightly	joy	1
1300	startled	surprise	1
1301	stereotyped	joy	1
1302	stifled	sadness	1
1303	stout hearted	fear	1
1304	strong	joy	1
1305	suffering	sadness	1
1306	sulky	sadness	1
1307	sullen	anger	1
1308	sunny	joy	1
1309	surprised	surprise	1
1310	sympathetic	joy	1
1311	tense	surprise	1
1312	terrified	fear	1
1313	terrorized	fear	1
1314	thankful	joy	1
1315	threatened	fear	1
1316	thwarted	sadness	1
1317	timid	fear	1
1318	timorous	fear	1
1319	torn	fear	1
1320	tortured	sadness	1
1321	tragic	sadness	1
1322	tranquil	joy	1
1323	transported	joy	1
1324	tremulous	fear	1
1325	tricked	joy	1
1326	turned on	fear	1
1327	unapproved of	sadness	1
1328	unbelieving	surprise	1
1329	uncertain	surprise	1
1330	unconcerned	sadness	1
1331	understood	joy	1
1332	unfocussed	sadness	1
1333	unlovable	sadness	1
1334	unloved	sadness	1
1335	unmotivated	sadness	1
1336	unshackled	joy	1
1337	unsupported	sadness	1
1338	up in arms	anger	1
1339	upset	fear	1
1340	validated	joy	1
1341	valued	joy	1
1342	victimized	sadness	1
1343	violated	anger	1
1344	virulent	anger	1
1345	vivacious	joy	1
1346	vulnerable	sadness	1
1347	wavering	surprise	1
1348	weak	sadness	1
1349	welcomed	joy	1
1350	woebegone	sadness	1
1351	woeful	sadness	1
1352	worn down	sadness	1
1353	worn out	sadness	1
1354	worried	fear	1
1355	worshiped	joy	1
1356	wrathful	anger	1
1357	wronged	joy	1
1358	wrought up	anger	1
1359	yearning	fear	1
1360	yellow	fear	1
1361	zealous	surprise	1
1362	abandoned	sadness	1
1363	absolved	joy	1
1364	absorbed	surprise	1
1365	abused	sadness	1
1366	accepted	joy	1
1367	aching	sadness	1
1368	acrimonious	anger	1
1369	addicted	joy	1
1370	adequate	fear	1
1371	admired	joy	1
1372	affectionate	joy	1
1373	affronted	joy	1
1374	afraid	fear	1
1375	airy	joy	1
1376	alone	sadness	1
1377	ambivalent	sadness	1
1378	arrogant	joy	1
1379	ashamed	sadness	1
1380	astonished	surprise	1
1381	at ease	joy	1
1382	attacked	fear	1
1383	audacious	fear	1
1384	average	fear	1
1385	avid	surprise	1
1386	baffled	sadness	1
1387	bashful	sadness	1
1388	belittled	sadness	1
1389	buoyant	joy	1
1390	burdened	sadness	1
1391	clouded	sadness	1
1392	committed	joy	1
1393	compassionate	joy	1
1394	compelled	fear	1
1395	dauntless	fear	1
1396	debonair	joy	1
1397	deceived	joy	1
1398	delighted	joy	1
1399	demoralized	sadness	1
1400	derailed	fear	1
1401	desirous	surprise	1
1402	despairing	sadness	1
1403	devastated	anger	1
1404	diffident	fear	1
1405	discredited	sadness	1
1406	disinclined	sadness	1
1407	disorganized	sadness	1
1408	downcast	sadness	1
1409	entitled	joy	1
1410	exultant	joy	1
1411	fidgety	fear	1
1412	frowning	sadness	1
1413	full of misgiving	surprise	1
1414	great	joy	1
1415	hapless	sadness	1
1416	hated	sadness	1
1417	heroic	fear	1
1418	hostile	anger	1
1419	in despair	sadness	1
1420	indifferent	sadness	1
1421	infuriated	anger	1
1422	inspired	joy	1
1423	inspiring	surprise	1
1424	judged	joy	1
1425	laughting	joy	1
1426	loving	joy	1
1427	lustful	fear	1
1428	manipulated	anger	1
1429	mumpish	sadness	1
1430	nosey	surprise	1
1431	numb	sadness	1
1432	obliterated	sadness	1
1433	petrified	fear	1
1434	piqued	anger	1
1435	piteous	sadness	1
1436	questioning	surprise	1
1437	self-satisfied	joy	1
1438	set up	joy	1
1439	shut out	sadness	1
1440	sorrowful	sadness	1
1441	supported	joy	1
1442	terrific	joy	1
1443	trembling	fear	1
1444	uncomfortable	surprise	1
1445	underestimated	sadness	1
1446	unhappy	sadness	1
1447	vindicated	joy	1
1448	worked up	anger	1
1449	unpredicted	joy	1
1450	efficacious	joy	1
1451	joy buzzer	joy	1
1452	acknowledged	joy	1
1453	heartening	joy	1
1454	advantageous	joy	1
1455	unimaginable	joy	1
1456	capricious	joy	1
1457	on cloud nine	joy	1
1458	upbeat	joy	1
1459	lovely	joy	1
1460	imaginative	joy	1
1461	to one's liking	joy	1
1462	polite	joy	1
1463	rewarding	joy	1
1464	good-looking	joy	1
1465	in high spirits	joy	1
1466	dazzling	joy	1
1467	ingenious	joy	1
1468	flourishing	joy	1
1469	Joyner-Kersee	joy	1
1470	picturesque	joy	1
1471	prosperous	joy	1
1472	enchanted	joy	1
1473	magnificent	joy	1
1474	enjoyable	joy	1
1475	ravishing	joy	1
1476	adept	joy	1
1477	overwhelming	joy	1
1478	spruce	joy	1
1479	blossoming	joy	1
1480	pleasurable	joy	1
1481	beauty	joy	1
1482	thrilled	joy	1
1483	convivial	joy	1
1484	gratified	joy	1
1485	sprightly	joy	1
1486	sybaritic	joy	1
1487	appealing	joy	1
1488	Joyner	joy	1
1489	Archaic	joy	1
1490	weather	joy	1
1491	fanciful	joy	1
1492	pleasant	joy	1
1493	peaceful	joy	1
1494	walking on air	joy	1
1495	impressive	joy	1
1496	delightful	joy	1
1497	Obsolete	joy	1
1498	exquisite	joy	1
1499	auspicious	joy	1
1500	remarkable	joy	1
1501	pleasure	joy	1
1502	day	joy	1
1503	overwhelmed	joy	1
1504	chipper	joy	1
1505	intoxicated	joy	1
1506	elegant	joy	1
1507	to one's taste	joy	1
1508	shapely	joy	1
1509	sparkling	joy	1
1510	laughing	joy	1
1511	flying	joy	1
1512	lunatic	joy	1
1513	fortuitous	joy	1
1514	Joyce	joy	1
1515	fine	joy	1
1516	pretty	joy	1
1517	expansive	joy	1
1518	disposition	joy	1
1519	rapturous	joy	1
1520	gorgeous	joy	1
1521	bonny	joy	1
1522	amiable	joy	1
1523	extraordinary	joy	1
1524	manners	joy	1
1525	charming	joy	1
1526	comely	joy	1
1527	providential	joy	1
1528	handsome	joy	1
1529	generous	joy	1
1530	stoked	joy	1
1531	perky	joy	1
1532	dishy	joy	1
1533	zestful	joy	1
1534	fruitful	joy	1
1535	exstatic	joy	1
1536	acceptable	joy	1
1537	brilliant	joy	1
1538	unthinkable	joy	1
1539	effervescent	joy	1
1540	epicurean	joy	1
1541	aesthetic	joy	1
1542	welcome	joy	1
1543	oyous	joy	1
1544	joypad	joy	1
1545	heery	joy	1
1546	summer	joy	1
1547	playful	joy	1
1548	flying high	joy	1
1549	hopeful	joy	1
1550	congenial	joy	1
1551	socially	joy	1
1552	humorous	joy	1
1553	peppy	joy	1
1554	fun	joy	1
1555	prodigal	joy	1
1556	splendid	joy	1
1557	luxuriant	joy	1
1558	can't complain	joy	1
1559	chirpy	joy	1
1560	lucky	joy	1
1561	attractive	joy	1
1562	champion	joy	1
1563	blithe; buoyant	joy	1
1564	irresistible	joy	1
1565	nice	joy	1
1566	adorable	joy	1
1567	cute	joy	1
1568	James	joy	1
1569	winning	joy	1
1570	a	joy	1
1571	statuesque	joy	1
1572	outstanding	joy	1
1573	drawing attention	joy	1
1574	facetious	joy	1
1575	profuse	joy	1
1576	Joycean	joy	1
1577	sensuous	joy	1
1578	lively	joy	1
1579	voluptuous	joy	1
1580	beautiful	joy	1
1581	wealthy	joy	1
1582	lavish	joy	1
1583	graceful	joy	1
1584	inhumanity	anger	1
1585	turn in one's grave	anger	1
1586	f-word	anger	1
1587	cork	anger	1
1588	go off	anger	1
1589	odfend	anger	1
1590	firework	anger	1
1591	quick	anger	1
1592	combustion	anger	1
1593	sizzle	anger	1
1594	blasted	anger	1
1595	erupt	anger	1
1596	give someone the finger	anger	1
1597	bristling	anger	1
1598	rebel	anger	1
1599	emboil	anger	1
1600	lightning rod	anger	1
1601	passion	anger	1
1602	cold-blooded	anger	1
1603	forgiveness	anger	1
1604	snuff	anger	1
1605	touchpaper	anger	1
1606	pent up	anger	1
1607	gulder	anger	1
1608	intolerance	anger	1
1609	FCOL	anger	1
1610	blow up	anger	1
1611	take something out on	anger	1
1612	digest	anger	1
1613	ruddy	anger	1
1614	let off	anger	1
1615	unoffending	anger	1
1616	rubbing	anger	1
1617	bally	anger	1
1618	emper	anger	1
1619	into orbit	anger	1
1620	sadism	anger	1
1621	fell	anger	1
1622	incandescent	anger	1
1623	tiff	anger	1
1624	curse word	anger	1
1625	precious	anger	1
1626	stay	anger	1
1627	dirty look	anger	1
1628	red	anger	1
1629	rear	anger	1
1630	supplication	anger	1
1631	stuffed	anger	1
1632	get stuffed	anger	1
1633	fester	anger	1
1634	rail	anger	1
1635	DMDD	anger	1
1636	hover	anger	1
1637	distaste	anger	1
1638	look daggers at	anger	1
1639	swear word	anger	1
1640	mad with rage/grief/pain etc	anger	1
1641	tray	anger	1
1642	steam	anger	1
1643	incensor	anger	1
1644	disarming	anger	1
1645	get it out of one's system	anger	1
1646	let off steam	anger	1
1647	slake	anger	1
1648	propitiation	anger	1
1649	appeasement	anger	1
1650	grate	anger	1
1651	transition	anger	1
1652	arms	anger	1
1653	roar with sth	anger	1
1654	road rage	anger	1
1655	cooled	anger	1
1656	smoulder	anger	1
1657	grrr	anger	1
1658	palpable	anger	1
1659	inflammable	anger	1
1660	fuck off	anger	1
1661	bloodthirstiness	anger	1
1662	snarl	anger	1
1663	frig	anger	1
1664	strife	anger	1
1665	hoot	anger	1
1666	demented	anger	1
1667	flaming	anger	1
1668	shortly	anger	1
1669	out	anger	1
1670	eff-all	anger	1
1671	get rooted	anger	1
1672	round on	anger	1
1673	provokement	anger	1
1674	in someone's face	anger	1
1675	teen	anger	1
1676	cantankerous	anger	1
1677	bad-tempered	anger	1
1678	screw you/her/him etc	anger	1
1679	edginess	anger	1
1680	glint	anger	1
1681	stamp	anger	1
1682	passionate	anger	1
1683	some	anger	1
1684	self-control	anger	1
1685	heated	anger	1
1686	a pox on	anger	1
1687	pelt	anger	1
1688	fiery	anger	1
1689	exasperater	anger	1
1690	huff	anger	1
1691	ruddy well	anger	1
1692	nimosity	anger	1
1693	get lost	anger	1
1694	nuts	anger	1
1695	trash	anger	1
1696	hue and cry	anger	1
1697	feck-all	anger	1
1698	sharp	anger	1
1699	rant	anger	1
1700	raging	anger	1
1701	spit	anger	1
1702	smolder	anger	1
1703	God damn me	anger	1
1704	firebrand	anger	1
1705	screw it/you/them!	anger	1
1706	tumult	anger	1
1707	glaring	anger	1
1708	bird	anger	1
1709	get nicked	anger	1
1710	chide	anger	1
1711	flare–up	anger	1
1712	angerless	anger	1
1713	explosive	anger	1
1714	imprecate	anger	1
1715	pop off	anger	1
1716	hit	anger	1
1717	troll	anger	1
1718	ebullition	anger	1
1719	virulent	anger	1
1720	beside	anger	1
1721	bridle	anger	1
1722	grit your teeth	anger	1
1723	swelling	anger	1
1724	apathetic	anger	1
1725	boil over	anger	1
1726	murderous	anger	1
1727	brandish	anger	1
1728	roaring	anger	1
1729	crotchety	anger	1
1730	rub	anger	1
1731	tight-lipped	anger	1
1732	spit blood/venom	anger	1
1733	get one's goat	anger	1
1734	let's get one thing perfectly clear	anger	1
1735	mess	anger	1
1736	fool with	anger	1
1737	rancid	anger	1
1738	FML	anger	1
1739	throw a fit	anger	1
1740	flame	anger	1
1741	Mehr	anger	1
1742	the seven deadly sins	anger	1
1743	fan the flames (of something)	anger	1
1744	hasty	anger	1
1745	wall	anger	1
1746	incensement	anger	1
1747	how dare she, you, etc.!	anger	1
1748	explosively	anger	1
1749	make one's blood boil	anger	1
1750	Passion	anger	1
1751	drat	anger	1
1752	cold-bloodedness	anger	1
1753	berko	anger	1
1754	needle	anger	1
1755	evaporate	anger	1
1756	FB	anger	1
1757	dust	anger	1
1758	ndignation	anger	1
1759	blowback	anger	1
1760	flare up	anger	1
1761	boiling point	anger	1
1762	black look	anger	1
1763	sharpness	anger	1
1764	is that clear?	anger	1
1765	burnt	anger	1
1766	gasket	anger	1
1767	furore	anger	1
1768	savagery	anger	1
1769	for crying out loud	anger	1
1770	miff	anger	1
1771	emollient	anger	1
1772	impatience	anger	1
1773	ill temper	anger	1
1774	drunk	anger	1
1775	hot-headed	anger	1
1776	conciliate	anger	1
1777	internalize	anger	1
1778	kick up a fuss/row/stink	anger	1
1779	take something out on someone	anger	1
1780	shat	anger	1
1781	fire off	anger	1
1782	utrage	anger	1
1783	kindle	anger	1
1784	inflammatory	anger	1
1785	high-tempered	anger	1
1786	sirrah	anger	1
1787	callous	anger	1
1788	viciousness	anger	1
1789	freak out	anger	1
1790	piss off	anger	1
1791	asperity	anger	1
1792	wax	anger	1
1793	bruxism	anger	1
1794	DTF	anger	1
1795	id	anger	1
1796	blinking	anger	1
1797	hangry	anger	1
1798	f	anger	1
1799	xasperation	anger	1
1800	stomp	anger	1
1801	callousness	anger	1
1802	a slow burn	anger	1
1803	harrumph	anger	1
1804	worse luck	anger	1
1805	burning	anger	1
1806	fist pound	anger	1
1807	surly	anger	1
1808	impudent	anger	1
1809	vehemence	anger	1
1810	plough	anger	1
1811	pet	anger	1
1812	vitriol	anger	1
1813	how dare (someone)	anger	1
1814	jog	anger	1
1815	that's done it!	anger	1
1816	hastiness	anger	1
1817	fight like cat and dog	anger	1
1818	hot-tempered	anger	1
1819	tap	anger	1
1820	tarnation	anger	1
1821	irritatingly	anger	1
1822	inner child	anger	1
1823	face	anger	1
1824	give vent to	anger	1
1825	redden	anger	1
1826	work rage	anger	1
1827	jolly well	anger	1
1828	hissy fit	anger	1
1829	fuck with	anger	1
1830	disgruntle	anger	1
1831	storm cloud	anger	1
1832	iracund	anger	1
1833	where someone comes off	anger	1
1834	fist	anger	1
1835	cunt	anger	1
1836	slight	anger	1
1837	choke back	anger	1
1838	overheated	anger	1
1839	Hiss	anger	1
1840	ignite	anger	1
1841	predisposition	anger	1
1842	air rage	anger	1
1843	passive-aggressive	anger	1
1844	bananas	anger	1
1845	be convulsed with laughter	anger	1
1846	more heat than light	anger	1
1847	miffed	anger	1
1848	ramp	anger	1
1849	walk sth off	anger	1
1850	flare-up	anger	1
1851	churlish	anger	1
1852	mellow	anger	1
1853	altercate	anger	1
1854	fudge	anger	1
1855	rotten-egg	anger	1
1856	scream/shout blue murder	anger	1
1857	drive a wedge between	anger	1
1858	retort	anger	1
1859	jog on	anger	1
1860	dagger	anger	1
1861	vent	anger	1
1862	angering	anger	1
1863	pettish	anger	1
1864	arhat	anger	1
1865	scornful	anger	1
1866	power	anger	1
1867	simmer	anger	1
1868	pass	anger	1
1869	rouse	anger	1
1870	passionless	anger	1
1871	grit	anger	1
1872	irritability	anger	1
1873	stuff it, them, you, etc.	anger	1
1874	Furies	anger	1
1875	perishing	anger	1
1876	deadly sins	anger	1
1877	inhuman	anger	1
1878	launch into sth	anger	1
1879	go suck an egg	anger	1
1880	appease	anger	1
1881	hard	anger	1
1882	unappeasable	anger	1
1883	blow it	anger	1
1884	insensate	anger	1
1885	get stuffed!	anger	1
1886	wrathless	anger	1
1887	hot button	anger	1
1888	bristly	anger	1
1889	glow	anger	1
1890	angriness	anger	1
1891	pulsation	anger	1
1892	bollocks	anger	1
1893	unfeelingness	anger	1
1894	fierceness	anger	1
1895	savageness	anger	1
1896	assion	anger	1
1897	impact	anger	1
1898	sulphurous	anger	1
1899	uncharacteristic	anger	1
1900	venomous	anger	1
1901	manhandle	anger	1
1902	bloody well	anger	1
1903	agitative	anger	1
1904	ispleasure	anger	1
1905	colour	anger	1
1906	stuff	anger	1
1907	excandescence	anger	1
1908	rend	anger	1
1909	ranish	anger	1
1910	empurple	anger	1
1911	MILF	anger	1
1912	brutal	anger	1
1913	phone rage	anger	1
1914	rritation	anger	1
1915	righteous	anger	1
1916	flash point	anger	1
1917	wobbler	anger	1
1918	grin	anger	1
1919	purple	anger	1
1920	volcanic	anger	1
1921	bah	anger	1
1922	short-tempered	anger	1
1923	pelter	anger	1
1924	iolence	anger	1
1925	the F-word	anger	1
1926	f–bomb	anger	1
1927	wool	anger	1
1928	make oneself clear	anger	1
1929	ablaze	anger	1
1930	bile	anger	1
1931	slow burn	anger	1
1932	woodness	anger	1
1933	dirty	anger	1
1934	icy	anger	1
1935	meth	anger	1
1936	rebuff	anger	1
1937	word	anger	1
1938	provoking	anger	1
1939	glitter	anger	1
1940	nnoyance	anger	1
1941	ill	anger	1
1942	third degree	anger	1
1943	altercation	anger	1
1944	choice	anger	1
1945	externalize	anger	1
1946	f-bomb	anger	1
1947	choke hold	anger	1
1948	bellow	anger	1
1949	intemperate	anger	1
1950	crime of passion	anger	1
1951	flounce	anger	1
1952	inanimate	anger	1
1953	chuck a willy	anger	1
1954	adrenaline	anger	1
1955	hackle	anger	1
1956	growl	anger	1
1957	atrocity	anger	1
1958	disarm	anger	1
1959	forget oneself	anger	1
1960	tift	anger	1
1961	grossness	anger	1
1962	race riot	anger	1
1963	commination	anger	1
1964	eff	anger	1
1965	contain	anger	1
1966	asleep	anger	1
1967	re	anger	1
1968	birse	anger	1
1969	rabble-rouser	anger	1
1970	fiddlesticks	anger	1
1971	ntagonism	anger	1
1972	mirthless	anger	1
1973	in full cry	anger	1
1974	rugged	anger	1
1975	mess with	anger	1
1976	beard	anger	1
1977	nnoy	anger	1
1978	lousy	anger	1
1979	God damn	anger	1
1980	barbarism	anger	1
1981	to raise the hackles of	anger	1
1982	punk	anger	1
1983	wrawness	anger	1
1984	let rip	anger	1
1985	goat	anger	1
1986	ury	anger	1
1987	step on someone's toes	anger	1
1988	red rag	anger	1
1989	red mist	anger	1
1990	might	anger	1
1991	roid rage	anger	1
1992	acrimony	anger	1
1993	firestorm	anger	1
1994	tempestuous	anger	1
1995	transport	anger	1
1996	spew	anger	1
1997	fling	anger	1
1998	temperament	anger	1
1999	whip into	anger	1
2000	age	anger	1
2001	heel	anger	1
2002	hide	anger	1
2003	more in sorrow than in anger	anger	1
2004	brutality	anger	1
2005	angers	anger	1
2006	goddam	anger	1
2007	bad feelings	anger	1
2008	self-controlled	anger	1
2009	outburst	anger	1
2010	blazing	anger	1
2011	dang	anger	1
2012	esentment	anger	1
2013	have to	anger	1
2014	flip	anger	1
2015	swear	anger	1
2016	deadly sin	anger	1
2017	flare	anger	1
2018	flip someone the bird	anger	1
2019	barbarity	anger	1
2020	spitfire	anger	1
2021	aflame	anger	1
2022	bend	anger	1
2023	roar	anger	1
2024	dam sth up	anger	1
2025	incendiary	anger	1
2026	mob	anger	1
2027	exacting	anger	1
2028	ill feeling	anger	1
2029	on dangerous ground	anger	1
2030	short	anger	1
2031	brutishness	anger	1
2032	Redding	anger	1
2033	extravagance	anger	1
2034	prester	anger	1
2035	irritant	anger	1
2036	tooth	anger	1
2037	you-know-what	anger	1
2038	smoke	anger	1
2039	restiveness	anger	1
2040	dammit	anger	1
2041	lash	anger	1
2042	punchbag	anger	1
2043	fuck it	anger	1
2044	flipping	anger	1
2045	contention	anger	1
2046	iracundity	anger	1
2047	despite	anger	1
2048	dash it	anger	1
2049	mpatience	anger	1
2050	forget	anger	1
2051	unbridled	anger	1
2052	provocation	anger	1
2053	vial	anger	1
2054	insensible	anger	1
2055	hot-blooded	anger	1
2056	go mental	anger	1
2057	tee off	anger	1
2058	ebenezer	anger	1
2059	feud	anger	1
2060	be in bad	anger	1
2061	scowl	anger	1
2062	nmity	anger	1
2063	glower	anger	1
2064	invidious	anger	1
2065	antipathy	anger	1
2066	softness	anger	1
2067	bloody hell	anger	1
2068	provoke	anger	1
2069	snit	anger	1
2070	restlessness	anger	1
2071	cease	anger	1
2072	inflame	anger	1
2073	atred	anger	1
2074	fuck-up	anger	1
2075	crimony	anger	1
2076	grimace	anger	1
